CRITIC_RATING,region_sales_dim,DEVELOPER_ID (Custom SQL Query4),DEVELOPER_ID,DEVELOPER_NAME,EUROPE_SALES,FACT_ID,GAME_ID (Custom SQL Query2),GAME_ID,GAME_NAME,GENRE_ID (Custom SQL Query3),GENRE_ID,GENRE_NAME,GLOBAL_SALES,JAPAN_SALES,N_AMERICA_SALES,Number of Records,OTHER_SALES,PLATFORM_ID (Custom SQL Query5),PLATFORM_ID,PLATFORM_NAME,PUBLISHER_ID (Custom SQL Query6),PUBLISHER_ID,PUBLISHER_NAME,USER_COUNT,USER_RATING,YEAR_ID (Custom SQL Query1),YEAR_ID,YEAR_OF_RELEASE
71,3,401,401,EA Redwood Shores,0,9257,1513,1513,Tiger Woods PGA Tour 07,10,10,Sports,0.47,0,0.43,1,0.04,33,33,Wii,349,349,Electronic Arts,6.9,41,19,19,2007
80,3,401,401,EA Redwood Shores,0,9258,1513,1513,Tiger Woods PGA Tour 07,10,10,Sports,0.48,0,0.44,1,0.04,37,37,X360,349,349,Electronic Arts,7.9,44,7,7,2006
81,3,401,401,EA Redwood Shores,0.05,9259,1513,1513,Tiger Woods PGA Tour 07,10,10,Sports,0.19,0,0.13,1,0.01,47,47,XB,349,349,Electronic Arts,6.8,21,7,7,2006
79,3,401,401,EA Redwood Shores,0.02,9260,1513,1513,Tiger Woods PGA Tour 07,10,10,Sports,0.72,0,0.6,1,0.1,55,55,PS2,349,349,Electronic Arts,6,33,7,7,2006
81,3,401,401,EA Redwood Shores,0.12,9261,1513,1513,Tiger Woods PGA Tour 07,10,10,Sports,0.5,0,0.31,1,0.07,57,57,PS3,349,349,Electronic Arts,0,30,7,7,2006
78,3,562,562,Team Fusion,0.04,9262,1513,1513,Tiger Woods PGA Tour 07,10,10,Sports,0.27,0,0.2,1,0.03,35,35,PSP,349,349,Electronic Arts,0,23,7,7,2006
74,3,854,854,Turtle Rock Studios,0.2,9263,1577,1577,Evolve,8,8,Shooter,0.64,0,0.37,1,0.06,38,38,XOne,496,496,Take-Two Interactive,5.1,31,28,28,2015
76,3,854,854,Turtle Rock Studios,0.41,9264,1577,1577,Evolve,8,8,Shooter,0.96,0.05,0.36,1,0.15,50,50,PS4,496,496,Take-Two Interactive,4.3,46,28,28,2015
77,3,854,854,Turtle Rock Studios,0.1,9265,1577,1577,Evolve,8,8,Shooter,0.19,0,0.08,1,0.02,56,56,PC,496,496,Take-Two Interactive,4.3,39,28,28,2015
,3,441,441,Torus Games,0.13,9266,1641,1641,How to Train Your Dragon 2,5,5,Adventure,0.18,0,0.04,1,0.01,33,33,Wii,213,213,Little Orbit,0,,8,8,2014
,3,441,441,Torus Games,0.1,9267,1641,1641,How to Train Your Dragon 2,5,5,Adventure,0.17,0,0.05,1,0.01,37,37,X360,213,213,Little Orbit,2.9,,8,8,2014
47,3,441,441,Torus Games,0.05,9268,1641,1641,How to Train Your Dragon 2,5,5,Adventure,0.08,0,0.03,1,0.01,39,39,WiiU,213,213,Little Orbit,4.9,4,8,8,2014
,3,441,441,Torus Games,0.06,9269,1641,1641,How to Train Your Dragon 2,5,5,Adventure,0.1,0,0.03,1,0.02,57,57,PS3,213,213,Little Orbit,0,,8,8,2014
,3,441,441,Torus Games,0.19,9270,1641,1641,How to Train Your Dragon 2,5,5,Adventure,0.25,0,0.04,1,0.02,61,61,3DS,213,213,Little Orbit,0,,8,8,2014
84,3,1045,1045,Capcom,0.4,9271,1705,1705,Monster Hunter Tri,14,14,Role-Playi,2.22,1.05,0.65,1,0.11,33,33,Wii,351,351,Nintendo,8.6,70,2,2,2009
,3,,,,0.19,9272,1705,1705,Monster Hunter Tri,14,14,Role-Playi,0.69,0.22,0.24,1,0.04,39,39,WiiU,351,351,Nintendo,,,36,36,2012
,3,,,,0.29,9273,1705,1705,Monster Hunter Tri,14,14,Role-Playi,2.79,1.96,0.46,1,0.07,61,61,3DS,351,351,Nintendo,,,20,20,2011
,3,,,,0,9274,1769,1769,Tales of the World: Radiant Mythology 3,14,14,Role-Playi,0.28,0.28,0,1,0,35,35,PSP,497,497,Namco Bandai Games,,,20,20,2011
,3,,,,0,9275,1833,1833,IGT Slots: Lucky Larry's Lobstermania,13,13,Simulation,0.02,0,0.02,1,0,56,56,PC,297,297,Masque Publishing,0,,20,20,2011
64,3,409,409,Techland,0.02,9276,1897,1897,nail'd,2,2,Racing,0.1,0,0.08,1,0.01,37,37,X360,269,269,Deep Silver,7.1,49,4,4,2010
66,3,409,409,Techland,0.02,9277,1897,1897,nail'd,2,2,Racing,0.12,0,0.08,1,0.02,57,57,PS3,269,269,Deep Silver,6.2,36,4,4,2010
86,3,1045,1045,Capcom,0.04,9278,1961,1961,Resident Evil 5,6,6,Action,0.07,0,0.01,1,0.01,56,56,PC,353,353,Capcom,7.1,30,2,2,2009
83,3,1045,1045,Capcom,0.93,9279,1961,1961,Resident Evil 5,6,6,Action,3.5,0.12,2.11,1,0.34,37,37,X360,353,353,Capcom,7.5,91,2,2,2009
84,3,1045,1045,Capcom,1.41,9280,1961,1961,Resident Evil 5,6,6,Action,5.09,1.08,1.96,1,0.64,57,57,PS3,353,353,Capcom,7.5,76,2,2,2009
,3,,,,0.23,9281,2025,2025,Disney Sing It! High School Musical 3: Senior Year,11,11,Misc,0.58,0,0.31,1,0.04,33,33,Wii,206,206,Disney Interactive Studios,,,38,38,2008
,3,,,,0,9282,2025,2025,Disney Sing It! High School Musical 3: Senior Year,11,11,Misc,0.1,0,0.09,1,0.01,37,37,X360,206,206,Disney Interactive Studios,,,2,2,2009
,3,,,,0.02,9283,2025,2025,Disney Sing It! High School Musical 3: Senior Year,11,11,Misc,0.45,0,0.09,1,0.34,55,55,PS2,206,206,Disney Interactive Studios,,,38,38,2008
,3,,,,0.26,9284,2025,2025,Disney Sing It! High School Musical 3: Senior Year,11,11,Misc,0.4,0,0.08,1,0.06,57,57,PS3,206,206,Disney Interactive Studios,,,38,38,2008
49,3,906,906,Eighting,0.02,9285,2130,2130,Castlevania Judgment,3,3,Fighting,0.16,0.01,0.12,1,0.01,33,33,Wii,205,205,Konami Digital Entertainment,5.9,33,38,38,2008
65,3,417,417,From Software,0.01,9286,2258,2258,Armored Core 4,13,13,Simulation,0.25,0.03,0.19,1,0.02,37,37,X360,64,64,505 Games,7.2,31,19,19,2007
65,3,417,417,From Software,0,9287,2258,2258,Armored Core 4,13,13,Simulation,0.2,0.09,0.09,1,0.01,57,57,PS3,64,64,505 Games,6.8,36,7,7,2006
,3,224,224,Maxis,0.03,9288,2386,2386,The Sims 2: Glamour Life Stuff,13,13,Simulation,0.03,0,0,1,0.01,56,56,PC,349,349,Electronic Arts,6.7,,7,7,2006
64,3,1054,1054,SNK Playmore,0.1,9289,2514,2514,King of Fighters: Maximum Impact,3,3,Fighting,0.26,0,0.13,1,0.03,55,55,PS2,499,499,Ignition Entertainment,6.9,45,27,27,2004
,3,,,,0,9290,2642,2642,Taiko no Tatsujin: Tatakon de Dodon ga Don,11,11,Misc,0.76,0.76,0,1,0,55,55,PS2,497,497,Namco Bandai Games,,,37,37,2002
62,3,1237,1237,Light Weight,0.13,9291,2770,2770,Kengo: Master of Bushido,3,3,Fighting,0.39,0.06,0.16,1,0.04,55,55,PS2,415,415,Ubisoft,8.4,13,21,21,2000
,3,,,,0.02,9292,2898,2898,Broken Sword II: The Smoking Mirror,5,5,Adventure,0.06,0,0.03,1,0,34,34,PS,417,417,Sony Computer Entertainment,,,5,5,1997
47,3,1486,1486,"Majesco Games, Majesco",0,9293,3026,3026,Flip's Twisted World,4,4,Platform,0.06,0,0.05,1,0,33,33,Wii,350,350,Unknown,0,7,21,21,2000
73,3,35,35,Sucker Punch,0.03,9294,3154,3154,Infamous: First Light,6,6,Action,0.03,0,0,1,0,50,50,PS4,417,417,Sony Computer Entertainment,7.5,70,8,8,2014
,3,,,,0.03,9295,3282,3282,SpongeBob's Surf & Skate Roadtrip,6,6,Action,0.19,0,0.15,1,0.01,37,37,X360,60,60,THQ,,,20,20,2011
,3,,,,0.01,9296,3282,3282,SpongeBob's Surf & Skate Roadtrip,6,6,Action,0.12,0,0.1,1,0.01,45,45,DS,60,60,THQ,,,20,20,2011
,3,,,,0.05,9297,3410,3410,A New Beginning,5,5,Adventure,0.06,0,0,1,0.01,56,56,PC,269,269,Deep Silver,,,4,4,2010
,3,942,942,Brain Toys,0,9298,3538,3538,Monster Mayhem: Build and Battle,13,13,Simulation,0.03,0,0.02,1,0,33,33,Wii,539,539,Zushi Games,0,,2,2,2009
,3,942,942,Brain Toys,0,9299,3538,3538,Monster Mayhem: Build and Battle,13,13,Simulation,0.03,0,0.02,1,0,45,45,DS,539,539,Zushi Games,0,,2,2,2009
85,3,337,337,Turbine Inc.,0.02,9300,3666,3666,The Lord of the Rings Online: Mines of Moria,14,14,Role-Playi,0.02,0,0,1,0,56,56,PC,233,233,Codemasters Online,8.2,24,38,38,2008
71,3,434,434,Rainbow Studios,0.19,9301,3794,3794,Cars,2,2,Racing,0.93,0,0.72,1,0.03,60,60,GC,60,60,THQ,7,21,7,7,2006
65,3,434,434,Rainbow Studios,0.03,9302,3794,3794,Cars,2,2,Racing,0.92,0,0.83,1,0.07,33,33,Wii,60,60,THQ,0,13,7,7,2006
65,3,434,434,Rainbow Studios,0.01,9303,3794,3794,Cars,2,2,Racing,0.25,0,0.22,1,0.02,37,37,X360,60,60,THQ,6.1,16,7,7,2006
70,3,434,434,Rainbow Studios,0.04,9304,3794,3794,Cars,2,2,Racing,0.2,0,0.15,1,0.01,47,47,XB,60,60,THQ,0,22,7,7,2006
71,3,434,434,Rainbow Studios,0.04,9305,3794,3794,Cars,2,2,Racing,1.21,0,1.01,1,0.16,55,55,PS2,60,60,THQ,8.4,30,7,7,2006
50,3,947,947,Helixe,0.3,9306,3794,3794,Cars,2,2,Racing,1.13,0,0.81,1,0.02,44,44,GBA,60,60,THQ,4.7,8,7,7,2006
54,3,947,947,Helixe,0.04,9307,3794,3794,Cars,2,2,Racing,0.97,0,0.85,1,0.07,45,45,DS,60,60,THQ,2.1,17,7,7,2006
70,3,1200,1200,Locomotive Games,0.28,9308,3794,3794,Cars,2,2,Racing,1.2,0,0.72,1,0.2,35,35,PSP,60,60,THQ,7,17,7,7,2006
,3,1547,1547,Full Fat,0.03,9309,3922,3922,Pac-Man World 2,6,6,Action,0.11,0,0.08,1,0,44,44,GBA,92,92,Zoo Digital Publishing,6,,3,3,2005
66,3,734,734,Namco,0.11,9310,3922,3922,Pac-Man World 2,6,6,Action,0.49,0,0.36,1,0.02,47,47,XB,497,497,Namco Bandai Games,0,7,37,37,2002
73,3,734,734,Namco,0.05,9311,3922,3922,Pac-Man World 2,6,6,Action,1.51,0,1.26,1,0.21,55,55,PS2,497,497,Namco Bandai Games,7.8,19,37,37,2002
74,3,734,734,Namco,0.07,9312,3922,3922,Pac-Man World 2,6,6,Action,0.37,0,0.28,1,0.01,60,60,GC,351,351,Nintendo,8.3,18,37,37,2002
71,3,411,411,High Voltage Software,0.04,9313,4050,4050,NBA Inside Drive 2004,10,10,Sports,0.17,0,0.13,1,0.01,47,47,XB,358,358,Microsoft Game Studios,8.2,31,29,29,2003
,3,,,,0.61,9314,4260,4260,1080Â°: TenEighty Snowboarding,10,10,Sports,2.03,0.13,1.25,1,0.05,58,58,N64,351,351,Nintendo,,,17,17,1998
,3,30,30,Activision,0,9315,4516,4516,SpongeBob: HeroPants,4,4,Platform,0.09,0,0.08,1,0.01,37,37,X360,2,2,Activision,3.4,,28,28,2015
,3,30,30,Activision,0,9316,4516,4516,SpongeBob: HeroPants,4,4,Platform,0.01,0,0.01,1,0,49,49,PSV,2,2,Activision,5.1,,28,28,2015
,3,30,30,Activision,0,9317,4516,4516,SpongeBob: HeroPants,4,4,Platform,0.04,0,0.03,1,0,61,61,3DS,2,2,Activision,0,,28,28,2015
57,3,864,864,Airtight Games,0.01,9318,4772,4772,Dark Void,6,6,Action,0.02,0,0,1,0,56,56,PC,353,353,Capcom,5.1,22,4,4,2010
59,3,864,864,Airtight Games,0.09,9319,4772,4772,Dark Void,6,6,Action,0.31,0,0.19,1,0.03,37,37,X360,353,353,Capcom,6,69,4,4,2010
59,3,864,864,Airtight Games,0.12,9320,4772,4772,Dark Void,6,6,Action,0.35,0,0.18,1,0.05,57,57,PS3,353,353,Capcom,6,50,4,4,2010
,3,,,,0,9321,5028,5028,Shin Chan: Â¡Aventuras de Cine!,4,4,Platform,0.15,0.15,0,1,0,45,45,DS,64,64,505 Games,,,38,38,2008
,3,,,,0,9322,5284,5284,Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21,11,11,Misc,0.02,0.02,0,1,0,35,35,PSP,352,352,Sega,,,7,7,2006
,3,,,,0,9323,5540,5540,Hikaru no Go: Heian Gensou Ibunroku,5,5,Adventure,0.07,0.06,0,1,0,34,34,PS,205,205,Konami Digital Entertainment,,,37,37,2002
,3,,,,0.01,9324,5796,5796,3D Baseball,10,10,Sports,0.03,0,0.02,1,0,34,34,PS,189,189,BMG Interactive Entertainment,,,16,16,1996
61,3,244,244,Access Games,0,9325,6052,6052,Drakengard 3,14,14,Role-Playi,0.31,0.19,0.1,1,0.02,57,57,PS3,416,416,Square Enix,7.7,33,1,1,2013
,3,708,708,Most Wanted Entertainment,0.05,9326,6308,6308,Match 3 Madness,9,9,Puzzle,0.05,0,0,1,0.01,45,45,DS,153,153,Foreign Media Games,0,,4,4,2010
58,3,484,484,The Game Factory,0.01,9327,6564,6564,Code Lyoko: Quest for Infinity,6,6,Action,0.09,0,0.07,1,0.01,33,33,Wii,453,453,Game Factory,8.5,15,19,19,2007
,3,410,410,Neko Entertainment,0,9328,6564,6564,Code Lyoko: Quest for Infinity,6,6,Action,0.03,0,0.03,1,0,35,35,PSP,453,453,Game Factory,0,,38,38,2008
,3,,,,0,9329,6820,6820,World Soccer Winning Eleven 9 (US sales),10,10,Sports,0.06,0,0.05,1,0,35,35,PSP,205,205,Konami Digital Entertainment,,,3,3,2005
,3,,,,0,9330,7076,7076,No.1 Muscle Ranking - Kinniku Banzuke Vol. 2: Aratanarugenkai Enoc,10,10,Sports,0.15,0.14,0,1,0.01,34,34,PS,205,205,Konami Digital Entertainment,,,21,21,2000
47,3,407,407,Radical Entertainment,0.02,9331,7332,7332,James Cameron's Dark Angel,6,6,Action,0.07,0,0.05,1,0,47,47,XB,4,4,Vivendi Games,8.3,17,37,37,2002
48,3,407,407,Radical Entertainment,0.07,9332,7332,7332,James Cameron's Dark Angel,6,6,Action,0.17,0,0.08,1,0.02,55,55,PS2,356,356,Universal Interactive,6.5,17,8,8,2014
,3,,,,0.05,9333,7588,7588,Shinobido 2: Tales of the Ninja,6,6,Action,0.14,0.02,0.04,1,0.02,49,49,PSV,417,417,Sony Computer Entertainment,,,20,20,2011
31,3,941,941,Twelve Games,0,9334,7844,7844,CID The Dummy,4,4,Platform,0.03,0,0.02,1,0,33,33,Wii,63,63,Oxygen Interactive,0,7,2,2,2009
41,3,941,941,Twelve Games,0,9335,7844,7844,CID The Dummy,4,4,Platform,0.03,0,0.02,1,0,35,35,PSP,63,63,Oxygen Interactive,0,6,2,2,2009
52,3,1351,1351,Cavia Inc.,0.22,9336,8100,8100,Naruto: Uzumaki Chronicles 2,6,6,Action,0.58,0,0.28,1,0.07,55,55,PS2,497,497,Namco Bandai Games,6.9,22,7,7,2006
,3,,,,0.04,9337,8520,8520,Transformers: Beast Wars Transmetals,3,3,Fighting,0.11,0,0.06,1,0.01,34,34,PS,469,469,BAM! Entertainment,,,21,21,2000
,3,,,,0,9338,9032,9032,Bullet Soul: Tama Tamashii,8,8,Shooter,0.01,0.01,0,1,0,37,37,X360,422,422,5pb,,,20,20,2011
,3,,,,0,9339,9544,9544,Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,11,11,Misc,0.06,0.06,0,1,0,45,45,DS,351,351,Nintendo,,,7,7,2006
,3,,,,0.06,9340,10056,10056,Blazing Dragons,5,5,Adventure,0.15,0,0.08,1,0.01,34,34,PS,120,120,Crystal Dynamics,,,16,16,1996
,3,,,,0,9341,10568,10568,Motto NUGA-CEL!,5,5,Adventure,0.02,0.02,0,1,0,35,35,PSP,130,130,Idea Factory,,,4,4,2010
68,3,1501,1501,Gust,0.02,9342,11080,11080,Atelier Iris 2: The Azoth Of Destiny,14,14,Role-Playi,0.06,0,0.03,1,0.01,55,55,PS2,132,132,Tecmo Koei,7.8,34,3,3,2005
81,3,793,793,SquareSoft,0.17,9343,4261,4261,Brave Fencer Musashi,14,14,Role-Playi,1.14,0.65,0.25,1,0.07,34,34,PS,237,237,SquareSoft,8.5,12,17,17,1998
,3,1263,1263,Ubisoft,0.01,9344,4517,4517,Just Dance: Disney Party 2,6,6,Action,0.07,0,0.05,1,0.01,38,38,XOne,415,415,Ubisoft,0,,28,28,2015
,3,1263,1263,Ubisoft,0.01,9345,4517,4517,Just Dance: Disney Party 2,6,6,Action,0.07,0,0.05,1,0.01,37,37,X360,415,415,Ubisoft,0,,28,28,2015
,3,1263,1263,Ubisoft,0.01,9346,4517,4517,Just Dance: Disney Party 2,6,6,Action,0.08,0,0.06,1,0.01,39,39,WiiU,415,415,Ubisoft,0,,28,28,2015
51,3,58,58,Asobo Studio,0.09,9347,4773,4773,Racquet Sports,10,10,Sports,0.24,0,0.13,1,0.02,33,33,Wii,415,415,Ubisoft,8.6,8,4,4,2010
45,3,58,58,Asobo Studio,0.17,9348,4773,4773,Racquet Sports,10,10,Sports,0.34,0,0.11,1,0.06,57,57,PS3,415,415,Ubisoft,4.3,17,4,4,2010
65,3,1614,1614,Flight-Plan,0.05,9349,5029,5029,Eternal Poison,14,14,Role-Playi,0.14,0,0.07,1,0.02,55,55,PS2,291,291,Banpresto,8.2,11,38,38,2008
,3,224,224,Maxis,0.01,9350,5285,5285,The Sims 2: Family Fun Stuff,13,13,Simulation,0.02,0,0,1,0,56,56,PC,349,349,Electronic Arts,4.1,,7,7,2006
79,3,1047,1047,Sega,0.02,9351,5541,5541,The Pinball of the Dead,11,11,Misc,0.06,0,0.05,1,0,44,44,GBA,352,352,Sega,0,20,37,37,2002
,3,,,,0.01,9352,5797,5797,Lethal Enforcers I & II,8,8,Shooter,0.03,0,0.02,1,0,34,34,PS,205,205,Konami Digital Entertainment,,,16,16,1996
,3,,,,0,9353,6053,6053,Aikatsu! 2-nin no My Princess,6,6,Action,0.26,0.26,0,1,0,61,61,3DS,497,497,Namco Bandai Games,,,1,1,2013
,3,1263,1263,Ubisoft,0,9354,6309,6309,Imagine Animal Doctor Care Center,13,13,Simulation,0.05,0,0.05,1,0,45,45,DS,415,415,Ubisoft,0,,4,4,2010
,3,,,,0,9355,6565,6565,Saihai no Yukue,12,12,Strategy,0.03,0.03,0,1,0,45,45,DS,132,132,Tecmo Koei,,,38,38,2008
66,3,999,999,G-Artists,0,9356,6821,6821,PoPoLoCrois,14,14,Role-Playi,0.06,0,0.05,1,0,35,35,PSP,499,499,Ignition Entertainment,7.4,41,3,3,2005
,3,,,,0.04,9357,7077,7077,F1 Racing Championship,2,2,Racing,0.11,0,0.06,1,0.01,34,34,PS,181,181,Video System,,,21,21,2000
60,3,209,209,Telltale Games,0,9358,7333,7333,Jurassic Park: The Game,6,6,Action,0.16,0,0.15,1,0.01,37,37,X360,350,350,Unknown,3.6,9,8,8,2014
,3,,,,0,9359,7589,7589,Queen's Gate: Spiral Chaos,14,14,Role-Playi,0.14,0.14,0,1,0,35,35,PSP,497,497,Namco Bandai Games,,,20,20,2011
,3,,,,0,9360,7845,7845,Strike Witches: Aoi no Dengekisen - Shin Taichou Funtousuru!,6,6,Action,0.03,0.03,0,1,0,45,45,DS,377,377,Russel,,,2,2,2009
61,3,1181,1181,Edge of Reality,0.07,9361,8101,8101,Over the Hedge,4,4,Platform,0.35,0,0.27,1,0.01,60,60,GC,2,2,Activision,9.3,21,7,7,2006
61,3,1181,1181,Edge of Reality,0.02,9362,8101,8101,Over the Hedge,4,4,Platform,0.1,0,0.07,1,0,47,47,XB,2,2,Activision,0,26,7,7,2006
58,3,1181,1181,Edge of Reality,0.02,9363,8101,8101,Over the Hedge,4,4,Platform,0.54,0,0.45,1,0.07,55,55,PS2,2,2,Activision,8.6,29,7,7,2006
49,3,1260,1260,Vicarious Visions,0.07,9364,8101,8101,Over the Hedge,4,4,Platform,0.27,0,0.19,1,0,44,44,GBA,2,2,Activision,0,11,7,7,2006
71,3,1260,1260,Vicarious Visions,0.01,9365,8101,8101,Over the Hedge,4,4,Platform,0.27,0,0.24,1,0.02,45,45,DS,2,2,Activision,6.4,17,7,7,2006
93,3,183,183,Overworks,0,9366,8522,8522,Skies of Arcadia,14,14,Role-Playi,0.09,0.09,0,1,0,51,51,DC,352,352,Sega,9.4,21,21,21,2000
60,3,95,95,SimBin,0.01,9367,9034,9034,STORM: Frontline Nation,12,12,Strategy,0.01,0,0,1,0,56,56,PC,350,350,Unknown,7.2,12,20,20,2011
55,3,836,836,Firebrand Games,0,9368,9546,9546,Cartoon Network Racing,6,6,Action,0.05,0,0.04,1,0,45,45,DS,453,453,Game Factory,0,13,7,7,2006
,3,,,,0,9369,10058,10058,San Goku Shi V,12,12,Strategy,0.12,0.12,0,1,0,52,52,SAT,132,132,Tecmo Koei,,,16,16,1996
,3,,,,0,9370,10570,10570,Koisuru Otome to Shugo no Tate Portable,5,5,Adventure,0.02,0.02,0,1,0,35,35,PSP,364,364,Alchemist,,,4,4,2010
74,3,1302,1302,Croteam,0.01,9371,11082,11082,Serious Sam II,8,8,Shooter,0.01,0,0,1,0,56,56,PC,496,496,Take-Two Interactive,7,31,3,3,2005
72,3,1302,1302,Croteam,0.01,9372,11082,11082,Serious Sam II,8,8,Shooter,0.06,0,0.05,1,0,47,47,XB,496,496,Take-Two Interactive,6.7,34,3,3,2005
,3,536,536,Lexis Numerique,0,9373,2131,2131,Ener-G: Dance Squad,10,10,Sports,0.16,0,0.15,1,0.01,45,45,DS,415,415,Ubisoft,0,,38,38,2008
49,3,425,425,Rebellion,0.12,9374,2259,2259,Aliens vs Predator: Requiem,6,6,Action,0.22,0,0.03,1,0.07,35,35,PSP,4,4,Vivendi Games,5.6,34,19,19,2007
,3,,,,0,9375,2387,2387,Otometeki Koi Kakumei * Love Revo,5,5,Adventure,0.03,0.03,0,1,0,55,55,PS2,461,461,Interchannel,,,7,7,2006
73,3,566,566,Mitchell,0.01,9376,2515,2515,Polarium,9,9,Puzzle,0.26,0.11,0.13,1,0.01,45,45,DS,351,351,Nintendo,8.4,34,27,27,2004
58,3,1051,1051,UDS,0.03,9377,2643,2643,Monster Jam: Maximum Destruction,2,2,Racing,0.1,0,0.07,1,0,44,44,GBA,415,415,Ubisoft,0,8,37,37,2002
47,3,1263,1263,Ubisoft,0.25,9378,2643,2643,Monster Jam: Maximum Destruction,2,2,Racing,0.65,0,0.32,1,0.08,55,55,PS2,415,415,Ubisoft,6,11,37,37,2002
,3,,,,0.01,9379,2643,2643,Monster Jam: Maximum Destruction,2,2,Racing,0.05,0,0.04,1,0,60,60,GC,415,415,Ubisoft,,,37,37,2002
,3,,,,0.14,9380,2771,2771,Moto Racer World Tour,2,2,Racing,0.38,0,0.21,1,0.02,34,34,PS,417,417,Sony Computer Entertainment,,,21,21,2000
,3,,,,0.02,9381,2899,2899,NHL Powerplay 98,10,10,Sports,0.05,0,0.03,1,0,34,34,PS,178,178,Virgin Interactive,,,5,5,1997
46,3,627,627,Cyanide,0.04,9382,3027,3027,Tour de France 2011,2,2,Racing,0.05,0,0,1,0.01,37,37,X360,270,270,Focus Home Interactive,7.6,7,20,20,2011
,3,,,,0,9383,3155,3155,Motto! SoniComi,13,13,Simulation,0.02,0.02,0,1,0,57,57,PS3,6,6,Kadokawa Games,,,8,8,2014
44,3,264,264,"Namco Bandai Games, Cellius",0.07,9384,3283,3283,Ridge Racer,2,2,Racing,0.17,0.05,0.03,1,0.02,49,49,PSV,497,497,Namco Bandai Games,3.7,39,20,20,2011
88,3,734,734,Namco,0.44,9385,3283,3283,Ridge Racer,2,2,Racing,1.4,0.32,0.36,1,0.27,35,35,PSP,417,417,Sony Computer Entertainment,8.2,58,27,27,2004
,3,,,,0,9386,3283,3283,Ridge Racer,2,2,Racing,0.79,0.74,0,1,0.05,34,34,PS,417,417,Sony Computer Entertainment,,,35,35,1994
,3,851,851,Magic Pockets,0,9387,3411,3411,Imagine: Resort Owner,12,12,Strategy,0.06,0,0.05,1,0,45,45,DS,415,415,Ubisoft,0,,4,4,2010
60,3,1381,1381,Tomy Corporation,0,9388,3539,3539,My DoItAll,11,11,Misc,0.03,0,0.02,1,0,45,45,DS,454,454,Tomy Corporation,0,4,2,2,2009
,3,,,,0,9389,3667,3667,Dreamer Series: Horse Trainer,13,13,Simulation,0.02,0,0.02,1,0,45,45,DS,300,300,DreamCatcher Interactive,0,,38,38,2008
77,3,353,353,Amusement Vision,0.04,9390,3795,3795,Yakuza 2,5,5,Adventure,1.09,0.84,0.05,1,0.16,55,55,PS2,352,352,Sega,8.1,34,7,7,2006
,3,,,,0,9391,3923,3923,4 Game Fun Pack: Monopoly / Boggle / Yahtzee / Battleship,11,11,Misc,0.11,0,0.1,1,0.01,45,45,DS,262,262,Atari,,,3,3,2005
,3,,,,0,9392,4051,4051,Hanjuku Eiyuu Tai 3D,14,14,Role-Playi,0.17,0.17,0,1,0,55,55,PS2,416,416,Square Enix,,,29,29,2003
,3,,,,0.43,9393,4262,4262,Jampack Winter '98,11,11,Misc,1.13,0,0.63,1,0.07,34,34,PS,417,417,Sony Computer Entertainment,,,17,17,1998
64,3,1517,1517,Gaming Minds Studios,0.05,9394,4518,4518,Grand Ages: Medieval,12,12,Strategy,0.07,0.02,0,1,0.01,50,50,PS4,58,58,Kalypso Media,7.1,10,28,28,2015
63,3,1517,1517,Gaming Minds Studios,0.05,9395,4518,4518,Grand Ages: Medieval,12,12,Strategy,0.05,0,0,1,0,56,56,PC,58,58,Kalypso Media,5.4,11,28,28,2015
26,3,1577,1577,AI,0.04,9396,4774,4774,DECA Sports Freedom,10,10,Sports,0.33,0,0.27,1,0.02,37,37,X360,87,87,Hudson Soft,3.7,16,4,4,2010
69,3,953,953,Eden Studios,0.03,9397,5030,5030,Alone in the Dark: Inferno,5,5,Adventure,0.13,0,0.09,1,0.02,57,57,PS3,262,262,Atari,5.6,25,38,38,2008
,3,,,,0,9398,5286,5286,Teenage Mutant Ninja Turtles Double Pack,6,6,Action,0.02,0,0.01,1,0,44,44,GBA,205,205,Konami Digital Entertainment,,,7,7,2006
58,3,1229,1229,Full-Fat,0.01,9399,5542,5542,Punch King,3,3,Fighting,0.05,0,0.03,1,0,44,44,GBA,44,44,Acclaim Entertainment,0,10,37,37,2002
,3,,,,0.01,9400,5798,5798,Brain Dead 13,5,5,Adventure,0.02,0,0.01,1,0,34,34,PS,196,196,Coconuts Japan,,,16,16,1996
64,3,426,426,Omega Force,0,9401,6054,6054,Dynasty Warriors: Gundam Reborn,6,6,Action,0.23,0.23,0,1,0,57,57,PS3,132,132,Tecmo Koei,7.5,35,1,1,2013
,3,,,,0,9402,6054,6054,Dynasty Warriors: Gundam Reborn,6,6,Action,0.13,0.13,0,1,0,49,49,PSV,497,497,Namco Bandai Games,,,1,1,2013
,3,108,108,SouthPeak Games,0,9403,6310,6310,Sushi Go-Round,13,13,Simulation,0.05,0,0.04,1,0,33,33,Wii,449,449,Asylum Entertainment,0,,4,4,2010
,3,108,108,SouthPeak Games,0,9404,6310,6310,Sushi Go-Round,13,13,Simulation,0.04,0,0.04,1,0,45,45,DS,449,449,Asylum Entertainment,0,,4,4,2010
